Football,http://www.sportskeeda.com/football/thomas-muller-third-best-footballer-world/,Is Thomas Muller the (third) best footballer in the world?,Editor's Pick,Anirudh Menon,featured,2413162,Sep 12 2015,http://static.sportskeeda.com/wp-content/uploads/2015/09/thomas-muller-1442043493-600.jpg,http://static.sportskeeda.com/wp-content/uploads/2015/09/thomas-muller-1442043493-800.jpg,http://static.sportskeeda.com/wp-content/uploads/2015/09/thomas-muller-1442043493-100.jpg,277,http://static.sportskeeda.com/wp-content/uploads/2015/09/thomas-muller-1442043493-800.jpg
WWE,http://www.sportskeeda.com/wwe/wwe-is-paige-getting-married-noc-randy-orton-interview-coming-up-and-more/,"Chris Benoit's son at live event, is Paige getting married?",News,Lennard Surrao,news,2413170,Sep 12 2015,http://static.sportskeeda.com/wp-content/uploads/2015/09/c1f0bafb7ac9551ad077e7c11773bcf9-1442040868-600.jpg,http://static.sportskeeda.com/wp-content/uploads/2015/09/c1f0bafb7ac9551ad077e7c11773bcf9-1442040868-800.jpg,http://static.sportskeeda.com/wp-content/uploads/2015/09/c1f0bafb7ac9551ad077e7c11773bcf9-1442040868-100.jpg,410,http://static.sportskeeda.com/wp-content/uploads/2015/09/c1f0bafb7ac9551ad077e7c11773bcf9-1442040868-800.jpg
Cricket,http://www.sportskeeda.com/cricket/why-glenn-maxwell-catch-completely-legal/,Why Glenn Maxwell's catch is completely legal,Analysis,FoMA,analysis,2413167,Sep 12 2015,http://static.sportskeeda.com/wp-content/uploads/2015/09/487749852-1442043312-600.jpg,http://static.sportskeeda.com/wp-content/uploads/2015/09/487749852-1442043312-800.jpg,http://static.sportskeeda.com/wp-content/uploads/2015/09/487749852-1442043312-100.jpg,3573,http://static.sportskeeda.com/wp-content/uploads/2015/09/487749852-1442043312-800.jpg
WWE,http://www.sportskeeda.com/slideshow/10-legends-who-need-to-return-to-the-wwe/,10 Legends Who Need To Return To The WWE,Top 5 / Top 10,Jon Fisher,top-5-top-10,2413023,Sep 12 2015,http://static.sportskeeda.com/wp-content/uploads/2015/09/shawn-michaels-hbk-1408869024-1429504851-2360024-1442038222-600.jpg,http://static.sportskeeda.com/wp-content/uploads/2015/09/shawn-michaels-hbk-1408869024-1429504851-2360024-1442038222-800.jpg,http://static.sportskeeda.com/wp-content/uploads/2015/09/shawn-michaels-hbk-1408869024-1429504851-2360024-1442038222-100.jpg,5944,http://static.sportskeeda.com/wp-content/uploads/2015/09/shawn-michaels-hbk-1408869024-1429504851-2360024-1442038222-800.jpg
Tennis,http://www.sportskeeda.com/slideshow/intriguing-italians-some-interesting-facts-us-open-2015-womens-singles-finals/,Intriguing Italians: 7 interesting facts about the US Open 2015 women's singles final,Spotlight,ballnraquet,slider,2413157,Sep 12 2015,http://static.sportskeeda.com/wp-content/uploads/2015/09/173071600-1442038277-600.jpg,http://static.sportskeeda.com/wp-content/uploads/2015/09/173071600-1442038277-800.jpg,http://static.sportskeeda.com/wp-content/uploads/2015/09/173071600-1442038277-100.jpg,212,http://static.sportskeeda.com/wp-content/uploads/2015/09/173071600-1442038277-800.jpg
Football,http://www.sportskeeda.com/football/wayne-rooney-doubt-manchester-united-liverpool-hamstring-injury-training/,Report: Wayne Rooney in doubt for Manchester United-Liverpool clash after injury in training,News,Ed Ran,news,2413160,Sep 12 2015,http://static.sportskeeda.com/wp-content/uploads/2015/09/wayne-rooney-injury-manchester-united-liverpool-1442038667-600.jpg,http://static.sportskeeda.com/wp-content/uploads/2015/09/wayne-rooney-injury-manchester-united-liverpool-1442038667-800.jpg,http://static.sportskeeda.com/wp-content/uploads/2015/09/wayne-rooney-injury-manchester-united-liverpool-1442038667-100.jpg,1605,http://static.sportskeeda.com/wp-content/uploads/2015/09/wayne-rooney-injury-manchester-united-liverpool-1442038667-800.jpg
Athletics,http://www.sportskeeda.com/athletics/justin-gatlin-clinches-100m-title-iaaf-diamond-league/,Justin Gatlin clinches the 100m title at the IAAF Diamond League,News,Shankar Narayan,news,2413159,Sep 12 2015,http://static.sportskeeda.com/wp-content/uploads/2015/09/justin-gatlin-1442038602-600.jpg,http://static.sportskeeda.com/wp-content/uploads/2015/09/justin-gatlin-1442038602-800.jpg,http://static.sportskeeda.com/wp-content/uploads/2015/09/justin-gatlin-1442038602-100.jpg,81,http://static.sportskeeda.com/wp-content/uploads/2015/09/justin-gatlin-1442038602-800.jpg
Wrestling,http://www.sportskeeda.com/wrestling/world-championship-woes-spineless-performance-indian-women-wrestlers/,World Wrestling Championship woes: Spineless performance by Indian women,Report,Suhrid Barua,reports,2413094,Sep 12 2015,http://static.sportskeeda.com/wp-content/uploads/2015/09/alka-tomar-1442035134-600.jpg,http://static.sportskeeda.com/wp-content/uploads/2015/09/alka-tomar-1442035134-800.jpg,http://static.sportskeeda.com/wp-content/uploads/2015/09/alka-tomar-1442035134-100.jpg,117,http://static.sportskeeda.com/wp-content/uploads/2015/09/alka-tomar-1442035134-800.jpg
Cricket,http://www.sportskeeda.com/cricket/mohammad-hafeez-bowls-in-pakistan-despite-banned/,Mohammad Hafeez bowls in Pakistan despite being banned,News,FoMA,news,2413143,Sep 12 2015,http://static.sportskeeda.com/wp-content/uploads/2015/09/110679799-1442033289-600.jpg,http://static.sportskeeda.com/wp-content/uploads/2015/09/110679799-1442033289-800.jpg,http://static.sportskeeda.com/wp-content/uploads/2015/09/110679799-1442033289-100.jpg,439,http://static.sportskeeda.com/wp-content/uploads/2015/09/110679799-1442033289-800.jpg
Boxing,http://www.sportskeeda.com/boxing/interview-satish-kumar-head-injury-prevented-going-gold/,"Interview with Satish Kumar: ""Head injury prevented me from going after gold""",Interview,Suhrid Barua,interviews,2413092,Sep 12 2015,http://static.sportskeeda.com/wp-content/uploads/2015/09/satish-1442035439-600.jpg,http://static.sportskeeda.com/wp-content/uploads/2015/09/satish-1442035439-800.jpg,http://static.sportskeeda.com/wp-content/uploads/2015/09/satish-1442035439-100.jpg,34,http://static.sportskeeda.com/wp-content/uploads/2015/09/satish-1442035439-800.jpg
